Положите короля червей рядом с дамой червей.,,Place the king of hearts next to the queen of hearts.
Положите двойку червей рядом с тузом червей.,,Place the two of diamonds next to the ace of diamonds.
Положите тройку бубен рядом с двойкой бубен.,,Place the three of diamonds next to the two of diamonds.
Положите четвёрку бубен рядом с тройкой бубен.,,Place the four of diamonds next to the three of diamonds.
Положите пятёрку бубен рядом с четвёркой бубен.,,Place the five of diamonds next to the four of diamonds.
Положите шестёрку бубен рядом с пятёркой бубен.,,Place the six of diamonds next to the five of diamonds.
Положите семёрку бубен рядом с шестёркой бубен.,,Place the seven of diamonds next to the six of diamonds.
Положите восьмёрку бубен рядом с семёркой бубен.,,Place the eight of diamonds next to the seven of diamonds.
Положите девятку бубен рядом с восьмёркой бубен.,,Place the nine of diamonds next to the eight of diamonds.
Положите десятку бубен рядом с девяткой бубен.,,Place the ten of diamonds next to the nine of diamonds.
Положите валета бубен рядом с десяткой бубен.,,Place the jack of diamonds next to the ten of diamonds.
Положите даму бубен рядом с валетом бубен.,,Place the queen of diamonds next to the jack of diamonds.
Положите короля бубен рядом с дамой бубен.,,Place the king of diamonds next to the queen of diamonds.
Случайные промежутки при пересдаче,,Randomly Placed Gaps on Redeal
Осталось пересдач: ~a,,Deals left: ~a
Сдать карту,,Deal a row
Попробуйте переложить стопки карт,,Try moving a card to the reserve
Попробуйте перетасовать карты,,Try dealing a row of cards
Попробуйте переложить стопки карт,,Try moving card piles around
Тот же набор,,Same suit
Изменённые цвета,,Alternating colors
Выберите карту из резерва в качестве основы для первого столбца,,Select a card from the reserve for first foundation pile
Переложите карты из резерва на пустое поле,,Move a card from the reserve onto the empty tableau slot
Осталось в колоде: ~a,,Stock left: ~a
Сдать другую карту,,Deal another card
Переложите карту или связку карт на пустое поле,,Move a card or build of cards on to the empty slot
Сдать ещё раз,,Deal another hand
туз,,ace
два,,two
три,,three
четыре,,four
пять,,five
шесть,,six
семь,,seven
восемь,,eight
девять,,nine
десять,,ten
валет,валет,jack
дама,,queen
король,,king
Начальная карта:,,Start card:
Осталось выбора:,,Choices left:
Поверните верхнюю карту в колоде.,,Turn over the top card of the stock.
Заполните пустой слот.,,Fill an empty slot.
Сдать новый раунд.,,Deal a new round.
Попробуйте переместить карты из основания.,,Try moving cards down from the foundations.
Переложите карту из сброса,,Move card from waste
Переложите сброс в колоду,,Move waste to stock
Осталось в колоде: ~a,,Stock remaining: ~a
Сдать новую карту,,Deal a new card
Попробуйте переместить карты из основания,,Try moving cards down from the foundation
Сдавать по одной карте,,Single card deals
Без пересдач,Аиҭаҭарақәа рыда,No redeals
Пересдачи без ограничений,,Unlimited redeals
Основная карта:,,Base Card:
"Целью является расположение мастей в порядке, наиболее подходящем для текущего расклада.",,Aim to place the suits in the order which fits the current layout most naturally.
Автоматическая игра,Автоматикатә хәмарра,Autoplay
Осталось пересдач: ~a,,Redeals left: ~a
Сдать новые карты из колоды,,Deal new cards from the deck
что-то,,something
пустое поле,,an empty slot
"Положите карты на поле так, чтобы получились покерные ряды",,Place cards on to the Tableau to form poker hands
Перемешивать,,Shuffle mode
Сдать карты,,Deal the cards
Перемешать карты,,Reshuffle cards
Положить сброс в резерв,,Move waste on to a reserve slot
"Отменять пока не будет достаточно карт, чтобы закрыть весь стол",,Undo until there are enough cards to fill all tableau piles
